aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Line,Bus,16,Ability to understand English,Ability to understand English,Always,0.955606502709462,12716
Line,Bus,16,Ability to understand English,Ability to understand English,Never,0.0110462692788662,13178
Line,Bus,16,Ability to understand English,Ability to understand English,Often,0.0110462692788662,12870
Line,Bus,16,Ability to understand English,Ability to understand English,Prefer not to say,0.0,13332
Line,Bus,16,Ability to understand English,Ability to understand English,Sometimes,0.0223009587328053,13024
Line,Bus,19,Trip purpose,Trip purpose,Home-based other,0.0545751633986928,432
Line,Bus,19,Trip purpose,Trip purpose,Home-based school,0.130392156862745,150
Line,Bus,19,Trip purpose,Trip purpose,Home-based social activity,0.0,291
Line,Bus,19,Trip purpose,Trip purpose,Home-based work,0.75,9
Line,Bus,19,Trip purpose,Trip purpose,Non-home-based,0.065359477124183,573
Line,Bus,19,Trip frequency,Trip frequency,1-2 days a week,0.0420886075949367,1153
Line,Bus,19,Trip frequency,Trip frequency,1-3 days a month,0.0212025316455696,1299
Line,Bus,19,Trip frequency,Trip frequency,3-4 days a week,0.14746835443038,1007
Line,Bus,19,Trip frequency,Trip frequency,5 days a week,0.705379746835443,861
Line,Bus,19,Trip frequency,Trip frequency,6-7 days a week,0.0632911392405063,715
Line,Bus,19,Trip frequency,Trip frequency,Less than once a month,0.0212025316455696,1445
Line,Bus,19,Fare,Fare,1-day or 7-day LinkPass,0.0646412411118294,1887
Line,Bus,19,Fare,Fare,Monthly pass,0.774078862314156,1591
Line,Bus,19,Fare,Fare,Other,0.0106658047834518,2035
Line,Bus,19,Fare,Fare,Pay-per-ride,0.150614091790562,1739
Line,Bus,19,Monthly pass type,Monthly pass type,Commuter rail or ferry,0.0555323590814196,2627
Line,Bus,19,Monthly pass type,Monthly pass type,LinkPass or Express Bus,0.611273486430063,2479
Line,Bus,19,Monthly pass type,Monthly pass type,Local Bus,0.124843423799582,2331
Line,Bus,19,Monthly pass type,Monthly pass type,Reduced-fare pass,0.208350730688935,2183
Line,Bus,19,Pay-per-ride type,Pay-per-ride type,CharlieCard (plastic),0.856223175965665,3219
Line,Bus,19,Pay-per-ride type,Pay-per-ride type,CharlieTicket (paper),0.0,3367
Line,Bus,19,Pay-per-ride type,Pay-per-ride type,Full cash fare on board,0.0,2775
Line,Bus,19,Pay-per-ride type,Pay-per-ride type,Reduced fare,0.141630901287554,2923
Line,Bus,19,Pay-per-ride type,Pay-per-ride type,mTicket (single/multi-ride),0.0,3071
Line,Bus,19,Access to first MBTA service,Access to first MBTA service,Carpooled,0.0,3820
Line,Bus,19,Access to first MBTA service,Access to first MBTA service,Dropped off by other vehicle,0.00904736562001064,4124
Line,Bus,19,Access to first MBTA service,Access to first MBTA service,Dropped off by personal vehicle,0.0,3972
Line,Bus,19,Access to first MBTA service,Access to first MBTA service,Drove alone,0.0,3668
Line,Bus,19,Access to first MBTA service,Access to first MBTA service,Walked or bicycled,0.991484832357637,3516
Line,Bus,19,Previous transit mode,Previous transit mode,Bus or Silver Line,0.573376102646351,4277
Line,Bus,19,Previous transit mode,Previous transit mode,Commuter rail or ferry,0.0665597433841219,4591
Line,Bus,19,Previous transit mode,Previous transit mode,Rail rapid transit,0.360064153969527,4434
Line,Bus,19,Use alternative modes,Use alternative modes,No,0.372241765270227,4881
Line,Bus,19,Use alternative modes,Use alternative modes,Yes,0.627758234729773,4745
Line,Bus,19,Alternative modes,Alternative modes,Bicycle,0.103680663556247,5153
Line,Bus,19,Alternative modes,Alternative modes,Drive alone,0.0860549507516848,5289
Line,Bus,19,Alternative modes,Alternative modes,Drive or ride in a carpool,0.155002592016589,5425
Line,Bus,19,Alternative modes,Alternative modes,Other,0.0,5969
Line,Bus,19,Alternative modes,Alternative modes,Take a different MBTA service,0.517366511145671,5833
Line,Bus,19,Alternative modes,Alternative modes,Take a private shuttle or other transit,0.103680663556247,5697
Line,Bus,19,Alternative modes,Alternative modes,Take a taxi or use a rideshare company,0.206842923794712,5561
Line,Bus,19,Alternative modes,Alternative modes,Walk,0.189735614307932,5017
Line,Bus,19,Usable household vehicles,Usable household vehicles,0,0.395771390815989,6106
Line,Bus,19,Usable household vehicles,Usable household vehicles,1,0.318797489263297,6253
Line,Bus,19,Usable household vehicles,Usable household vehicles,2,0.219689461513049,6400
Line,Bus,19,Usable household vehicles,Usable household vehicles,3 or more,0.0660720185001652,6547
Line,Bus,19,Vehicles per capita,Vehicles per capita,0.01-0.49,0.267389024816498,6839
Line,Bus,19,Vehicles per capita,Vehicles per capita,0.50-0.99,0.197832925550507,6985
Line,Bus,19,Vehicles per capita,Vehicles per capita,1.00-1.49,0.162880111849004,7131
Line,Bus,19,Vehicles per capita,Vehicles per capita,1.50-1.99,0.0,7277
Line,Bus,19,Vehicles per capita,Vehicles per capita,2 or more,0.0,7423
Line,Bus,19,Vehicles per capita,Vehicles per capita,None,0.371897937783992,6693
Line,Bus,19,Valid driver's license,Valid driver's license,No,0.404221298369044,7715
Line,Bus,19,Valid driver's license,Valid driver's license,Yes,0.595778701630956,7570
Line,Bus,19,Household income,Household income,"$108,500 to $151,999",0.0987776676577469,8748
Line,Bus,19,Household income,Household income,"$14,500 to $28,999",0.0878757846052197,8008
Line,Bus,19,Household income,Household income,"$152,000 or more",0.0330360092500826,8896
Line,Bus,19,Household income,Household income,"$29,000 to $43,499",0.0987776676577469,8156
Line,Bus,19,Household income,Household income,"$43,500 to $57,999",0.0878757846052197,8304
Line,Bus,19,Household income,Household income,"$58,000 to $75,999",0.164849686157912,8452
Line,Bus,19,Household income,Household income,"$76,000 to $108,499",0.110009910802775,8600
Line,Bus,19,Household income,Household income,"Less than $14,500",0.0660720185001652,7860
Line,Bus,19,Household income,Household income,Prefer not to say,0.252725470763132,9044
Line,Bus,19,Low-income classification,Low-income classification,No,0.6618037135278521,9340
Line,Bus,19,Low-income classification,Low-income classification,Yes,0.338196286472149,9192
Line,Bus,19,Race,Race,American Indian or Alaska Native,0.0548397753551371,9488
Line,Bus,19,Race,Race,Asian,0.0548397753551371,9635
Line,Bus,19,Race,Race,Black or African American,0.450611166171127,9782
Line,Bus,19,Race,Race,Native Hawaiian or other Pacific Islander,0.0109018830525273,9929
Line,Bus,19,Race,Race,Other,0.0878757846052197,10223
Line,Bus,19,Race,Race,Prefer not to say,0.0548397753551371,10370
Line,Bus,19,Race,Race,White,0.362735381565907,10076
Line,Bus,19,Hispanic or Latino/Latina,Hispanic or Latino/Latina,No,0.822311289245157,10667
Line,Bus,19,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Prefer not to say,0.022378089512358,10817
Line,Bus,19,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Yes,0.15564462257849,10517
Line,Bus,19,Minority classification,Minority classification,No,0.329689101469081,11114
Line,Bus,19,Minority classification,Minority classification,Yes,0.670652545268193,10968
Line,Bus,19,Age,Age,18 to 21,0.0525316455696203,11403
Line,Bus,19,Age,Age,22 to 34,0.25253164556962,11548
Line,Bus,19,Age,Age,35 to 44,0.210443037974684,11693
Line,Bus,19,Age,Age,45 to 64,0.32626582278481,11838
Line,Bus,19,Age,Age,65 or over,0.0632911392405063,11983
Line,Bus,19,Age,Age,Under 18,0.094620253164557,11258
Line,Bus,19,Gender,Gender,Man,0.14746835443038,12129
Line,Bus,19,Gender,Gender,Other,0.0,12423
Line,Bus,19,Gender,Gender,Prefer not to say,0.0104430379746835,12570
Line,Bus,19,Gender,Gender,Woman,0.842088607594937,12276
Line,Bus,19,Ability to understand English,Ability to understand English,Always,0.979329783902286,12719
Line,Bus,19,Ability to understand English,Ability to understand English,Never,0.0,13181
Line,Bus,19,Ability to understand English,Ability to understand English,Often,0.0209834011901034,12873
Line,Bus,19,Ability to understand English,Ability to understand English,Prefer not to say,0.0,13335
Line,Bus,19,Ability to understand English,Ability to understand English,Sometimes,0.0,13027
Line,Bus,21,Trip purpose,Trip purpose,Home-based other,0.103880232202872,433
Line,Bus,21,Trip purpose,Trip purpose,Home-based school,0.0834097158570119,151
Line,Bus,21,Trip purpose,Trip purpose,Home-based social activity,0.0415520928811488,292
Line,Bus,21,Trip purpose,Trip purpose,Home-based work,0.718912312862817,10
Line,Bus,21,Trip purpose,Trip purpose,Non-home-based,0.051940116101436,574
Line,Bus,21,Trip frequency,Trip frequency,1-2 days a week,0.0269484808454425,1154
Line,Bus,21,Trip frequency,Trip frequency,1-3 days a month,0.0541611624834875,1300
Line,Bus,21,Trip frequency,Trip frequency,3-4 days a week,0.126023778071334,1008
Line,Bus,21,Trip frequency,Trip frequency,5 days a week,0.549537648612946,862
Line,Bus,21,Trip frequency,Trip frequency,6-7 days a week,0.198150594451783,716
Line,Bus,21,Trip frequency,Trip frequency,Less than once a month,0.0449141347424042,1446
Line,Bus,21,Fare,Fare,1-day or 7-day LinkPass,0.117040951122853,1888
Line,Bus,21,Fare,Fare,Monthly pass,0.747688243064729,1592
Line,Bus,21,Fare,Fare,Other,0.00898282694848085,2036
Line,Bus,21,Fare,Fare,Pay-per-ride,0.126023778071334,1740
Line,Bus,21,Monthly pass type,Monthly pass type,Commuter rail or ferry,0.0480565371024735,2628
Line,Bus,21,Monthly pass type,Monthly pass type,LinkPass or Express Bus,0.602473498233216,2480
Line,Bus,21,Monthly pass type,Monthly pass type,Local Bus,0.180565371024735,2332
Line,Bus,21,Monthly pass type,Monthly pass type,Reduced-fare pass,0.168197879858657,2184
Line,Bus,21,Pay-per-ride type,Pay-per-ride type,CharlieCard (plastic),0.643605870020964,3220
Line,Bus,21,Pay-per-ride type,Pay-per-ride type,CharlieTicket (paper),0.0712788259958071,3368
Line,Bus,21,Pay-per-ride type,Pay-per-ride type,Full cash fare on board,0.0,2776
Line,Bus,21,Pay-per-ride type,Pay-per-ride type,Reduced fare,0.285115303983228,2924
Line,Bus,21,Pay-per-ride type,Pay-per-ride type,mTicket (single/multi-ride),0.0,3072
Line,Bus,21,Access to first MBTA service,Access to first MBTA service,Carpooled,0.0097757331799885,3821
Line,Bus,21,Access to first MBTA service,Access to first MBTA service,Dropped off by other vehicle,0.039102932719954,4125
Line,Bus,21,Access to first MBTA service,Access to first MBTA service,Dropped off by personal vehicle,0.0097757331799885,3973
Line,Bus,21,Access to first MBTA service,Access to first MBTA service,Drove alone,0.0,3669
Line,Bus,21,Access to first MBTA service,Access to first MBTA service,Walked or bicycled,0.941345600920069,3517
Line,Bus,21,Previous transit mode,Previous transit mode,Bus or Silver Line,0.467307692307692,4278
Line,Bus,21,Previous transit mode,Previous transit mode,Commuter rail or ferry,0.0163461538461538,4592
Line,Bus,21,Previous transit mode,Previous transit mode,Rail rapid transit,0.516346153846154,4435
Line,Bus,21,Use alternative modes,Use alternative modes,No,0.367061356297094,4882
Line,Bus,21,Use alternative modes,Use alternative modes,Yes,0.633207750269107,4746
Line,Bus,21,Alternative modes,Alternative modes,Bicycle,0.0293229840448469,5154
Line,Bus,21,Alternative modes,Alternative modes,Drive alone,0.161707632600259,5290
Line,Bus,21,Alternative modes,Alternative modes,Drive or ride in a carpool,0.264769297110824,5426
Line,Bus,21,Alternative modes,Alternative modes,Other,0.0146614920224235,5970
Line,Bus,21,Alternative modes,Alternative modes,Take a different MBTA service,0.426476929711082,5834
Line,Bus,21,Alternative modes,Alternative modes,Take a private shuttle or other transit,0.0293229840448469,5698
Line,Bus,21,Alternative modes,Alternative modes,Take a taxi or use a rideshare company,0.264769297110824,5562
Line,Bus,21,Alternative modes,Alternative modes,Walk,0.147046140577835,5018
Line,Bus,21,Usable household vehicles,Usable household vehicles,0,0.445481205011997,6107
Line,Bus,21,Usable household vehicles,Usable household vehicles,1,0.363636363636364,6254
Line,Bus,21,Usable household vehicles,Usable household vehicles,2,0.127166089042922,6401
Line,Bus,21,Usable household vehicles,Usable household vehicles,3 or more,0.0637163423087177,6548
Line,Bus,21,Vehicles per capita,Vehicles per capita,0.01-0.49,0.303459637561779,6840
Line,Bus,21,Vehicles per capita,Vehicles per capita,0.50-0.99,0.179901153212521,6986
Line,Bus,21,Vehicles per capita,Vehicles per capita,1.00-1.49,0.0560131795716639,7132
Line,Bus,21,Vehicles per capita,Vehicles per capita,1.50-1.99,0.0,7278
Line,Bus,21,Vehicles per capita,Vehicles per capita,2 or more,0.0,7424
Line,Bus,21,Vehicles per capita,Vehicles per capita,None,0.460626029654036,6694
Line,Bus,21,Valid driver's license,Valid driver's license,No,0.387318361955086,7716
Line,Bus,21,Valid driver's license,Valid driver's license,Yes,0.612681638044914,7571
Line,Bus,21,Household income,Household income,"$108,500 to $151,999",0.0188157166574433,8749
Line,Bus,21,Household income,Household income,"$14,500 to $28,999",0.094355285002767,8009
Line,Bus,21,Household income,Household income,"$152,000 or more",0.00940785832872164,8897
Line,Bus,21,Household income,Household income,"$29,000 to $43,499",0.169894853348091,8157
Line,Bus,21,Household income,Household income,"$43,500 to $57,999",0.11317100166021,8305
Line,Bus,21,Household income,Household income,"$58,000 to $75,999",0.160486995019369,8453
Line,Bus,21,Household income,Household income,"$76,000 to $108,499",0.103763143331489,8601
Line,Bus,21,Household income,Household income,"Less than $14,500",0.11317100166021,7861
Line,Bus,21,Household income,Household income,Prefer not to say,0.216934144991699,9045
Line,Bus,21,Low-income classification,Low-income classification,No,0.518021201413428,9341
Line,Bus,21,Low-income classification,Low-income classification,Yes,0.481978798586572,9193
Line,Bus,21,Race,Race,American Indian or Alaska Native,0.0541611624834875,9489
Line,Bus,21,Race,Race,Asian,0.0359313077939234,9636
Line,Bus,21,Race,Race,Black or African American,0.603434610303831,9783
Line,Bus,21,Race,Race,Native Hawaiian or other Pacific Islander,0.0,9930
Line,Bus,21,Race,Race,Other,0.144253632760898,10224
Line,Bus,21,Race,Race,Prefer not to say,0.08110964332893,10371
Line,Bus,21,Race,Race,White,0.117040951122853,10077
Line,Bus,21,Hispanic or Latino/Latina,Hispanic or Latino/Latina,No,0.804052010885999,10668
Line,Bus,21,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Prefer not to say,0.0928333837314787,10818
Line,Bus,21,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Yes,0.103114605382522,10518
Line,Bus,21,Minority classification,Minority classification,No,0.128981393882056,11115
Line,Bus,21,Minority classification,Minority classification,Yes,0.871018606117944,10969
Line,Bus,21,Age,Age,18 to 21,0.027448869752422,11404
Line,Bus,21,Age,Age,22 to 34,0.284445640473628,11549
Line,Bus,21,Age,Age,35 to 44,0.119214208826695,11694
Line,Bus,21,Age,Age,45 to 64,0.431108719052745,11839
Line,Bus,21,Age,Age,65 or over,0.0917653390742734,11984
Line,Bus,21,Age,Age,Under 18,0.0457481162540366,11259
Line,Bus,21,Gender,Gender,Man,0.348258706467662,12130
Line,Bus,21,Gender,Gender,Other,0.0,12424
Line,Bus,21,Gender,Gender,Prefer not to say,0.00890285415030113,12571
Line,Bus,21,Gender,Gender,Woman,0.642838439382037,12277
Line,Bus,21,Ability to understand English,Ability to understand English,Always,0.937970412665455,12720
Line,Bus,21,Ability to understand English,Ability to understand English,Never,0.0,13182
Line,Bus,21,Ability to understand English,Ability to understand English,Often,0.0264728782766675,12874
Line,Bus,21,Ability to understand English,Ability to understand English,Prefer not to say,0.00882429275888918,13336
Line,Bus,21,Ability to understand English,Ability to understand English,Sometimes,0.0264728782766675,13028
Line,Bus,23,Trip purpose,Trip purpose,Home-based other,0.189807383627608,434
Line,Bus,23,Trip purpose,Trip purpose,Home-based school,0.0696227929373997,152
Line,Bus,23,Trip purpose,Trip purpose,Home-based social activity,0.0759430176565008,293
Line,Bus,23,Trip purpose,Trip purpose,Home-based work,0.594903691813804,11
Line,Bus,23,Trip purpose,Trip purpose,Non-home-based,0.0696227929373997,575
Line,Bus,23,Trip frequency,Trip frequency,1-2 days a week,0.0341349184904981,1155
Line,Bus,23,Trip frequency,Trip frequency,1-3 days a month,0.0738539133567504,1301
Line,Bus,23,Trip frequency,Trip frequency,3-4 days a week,0.153381968837251,1009
Line,Bus,23,Trip frequency,Trip frequency,5 days a week,0.437539403764748,863
Line,Bus,23,Trip frequency,Trip frequency,6-7 days a week,0.221561740070251,717
Line,Bus,23,Trip frequency,Trip frequency,Less than once a month,0.0795280554805008,1447
Line,Bus,23,Fare,Fare,1-day or 7-day LinkPass,0.0954670941312672,1889
Line,Bus,23,Fare,Fare,Monthly pass,0.679846825184789,1593
Line,Bus,23,Fare,Fare,Other,0.0168314186481432,2037
Line,Bus,23,Fare,Fare,Pay-per-ride,0.2078546620358,1741
Line,Bus,23,Monthly pass type,Monthly pass type,Commuter rail or ferry,0.0165051087241289,2629
Line,Bus,23,Monthly pass type,Monthly pass type,LinkPass or Express Bus,0.553576106890228,2481
Line,Bus,23,Monthly pass type,Monthly pass type,Local Bus,0.181818181818182,2333
Line,Bus,23,Monthly pass type,Monthly pass type,Reduced-fare pass,0.247969609641079,2185
Line,Bus,23,Pay-per-ride type,Pay-per-ride type,CharlieCard (plastic),0.811053984575835,3221
Line,Bus,23,Pay-per-ride type,Pay-per-ride type,CharlieTicket (paper),0.0,3369
Line,Bus,23,Pay-per-ride type,Pay-per-ride type,Full cash fare on board,0.0269922879177378,2777
Line,Bus,23,Pay-per-ride type,Pay-per-ride type,Reduced fare,0.161953727506427,2925
Line,Bus,23,Pay-per-ride type,Pay-per-ride type,mTicket (single/multi-ride),0.0,3073
Line,Bus,23,Access to first MBTA service,Access to first MBTA service,Carpooled,0.00528401585204756,3822
Line,Bus,23,Access to first MBTA service,Access to first MBTA service,Dropped off by other vehicle,0.0209709379128137,4126
Line,Bus,23,Access to first MBTA service,Access to first MBTA service,Dropped off by personal vehicle,0.0156869220607662,3974
Line,Bus,23,Access to first MBTA service,Access to first MBTA service,Drove alone,0.00528401585204756,3670
Line,Bus,23,Access to first MBTA service,Access to first MBTA service,Walked or bicycled,0.953104359313078,3518
Line,Bus,23,Previous transit mode,Previous transit mode,Bus or Silver Line,0.610958904109589,4279
Line,Bus,23,Previous transit mode,Previous transit mode,Commuter rail or ferry,0.0,4593
Line,Bus,23,Previous transit mode,Previous transit mode,Rail rapid transit,0.388845401174168,4436
Line,Bus,23,Use alternative modes,Use alternative modes,No,0.438635520949203,4883
Line,Bus,23,Use alternative modes,Use alternative modes,Yes,0.561364479050797,4747
Line,Bus,23,Alternative modes,Alternative modes,Bicycle,0.0312087186261559,5155
Line,Bus,23,Alternative modes,Alternative modes,Drive alone,0.0833883751651255,5291
Line,Bus,23,Alternative modes,Alternative modes,Drive or ride in a carpool,0.229194187582563,5427
Line,Bus,23,Alternative modes,Alternative modes,Other,0.0,5971
Line,Bus,23,Alternative modes,Alternative modes,Take a different MBTA service,0.437582562747688,5835
Line,Bus,23,Alternative modes,Alternative modes,Take a private shuttle or other transit,0.0104029062087186,5699
Line,Bus,23,Alternative modes,Alternative modes,Take a taxi or use a rideshare company,0.197985468956407,5563
Line,Bus,23,Alternative modes,Alternative modes,Walk,0.229194187582563,5019
Line,Bus,23,Usable household vehicles,Usable household vehicles,0,0.471258085087,6108
Line,Bus,23,Usable household vehicles,Usable household vehicles,1,0.333333333333333,6255
Line,Bus,23,Usable household vehicles,Usable household vehicles,2,0.143664024779084,6402
Line,Bus,23,Usable household vehicles,Usable household vehicles,3 or more,0.051744556800583,6549
Line,Bus,23,Vehicles per capita,Vehicles per capita,0.01-0.49,0.213357286272852,6841
Line,Bus,23,Vehicles per capita,Vehicles per capita,0.50-0.99,0.186621578780514,6987
Line,Bus,23,Vehicles per capita,Vehicles per capita,1.00-1.49,0.10662580576984,7133
Line,Bus,23,Vehicles per capita,Vehicles per capita,1.50-1.99,0.0133150163795836,7279
Line,Bus,23,Vehicles per capita,Vehicles per capita,2 or more,0.00665750818979182,7425
Line,Bus,23,Vehicles per capita,Vehicles per capita,None,0.473317129874247,6695
Line,Bus,23,Valid driver's license,Valid driver's license,No,0.454561830135999,7717
Line,Bus,23,Valid driver's license,Valid driver's license,Yes,0.545438169864001,7572
Line,Bus,23,Household income,Household income,"$108,500 to $151,999",0.0353379953379953,8750
Line,Bus,23,Household income,Household income,"$14,500 to $28,999",0.147039627039627,8010
Line,Bus,23,Household income,Household income,"$152,000 or more",0.0117482517482517,8898
Line,Bus,23,Household income,Household income,"$29,000 to $43,499",0.09995337995338,8158
Line,Bus,23,Household income,Household income,"$43,500 to $57,999",0.0940792540792541,8306
Line,Bus,23,Household income,Household income,"$58,000 to $75,999",0.0940792540792541,8454
Line,Bus,23,Household income,Household income,"$76,000 to $108,499",0.0882051282051282,8602
Line,Bus,23,Household income,Household income,"Less than $14,500",0.217622377622378,7862
Line,Bus,23,Household income,Household income,Prefer not to say,0.211748251748252,9046
Line,Bus,23,Low-income classification,Low-income classification,No,0.410456588597114,9342
Line,Bus,23,Low-income classification,Low-income classification,Yes,0.589543411402886,9194
Line,Bus,23,Race,Race,American Indian or Alaska Native,0.0341349184904981,9490
Line,Bus,23,Race,Race,Asian,0.0454832027379987,9637
Line,Bus,23,Race,Race,Black or African American,0.653427001711249,9784
Line,Bus,23,Race,Race,Native Hawaiian or other Pacific Islander,0.0113482842475007,9931
Line,Bus,23,Race,Race,Other,0.102314689723498,10225
Line,Bus,23,Race,Race,Prefer not to say,0.0625056291092498,10372
Line,Bus,23,Race,Race,White,0.170494460956498,10078
Line,Bus,23,Hispanic or Latino/Latina,Hispanic or Latino/Latina,No,0.792673497003673,10669
Line,Bus,23,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Prefer not to say,0.0670790643727044,10819
Line,Bus,23,Hispanic or Latino/Latina,Hispanic or Latino/Latina,Yes,0.140247438623623,10519
Line,Bus,23,Minority classification,Minority classification,No,0.150932110457582,11116
Line,Bus,23,Minority classification,Minority classification,Yes,0.849067889542419,10970
Line,Bus,23,Age,Age,18 to 21,0.0837687062782255,11405
Line,Bus,23,Age,Age,22 to 34,0.296112636146285,11550
Line,Bus,23,Age,Age,35 to 44,0.139644027273532,11695
Line,Bus,23,Age,Age,45 to 64,0.36314531125476,11840
Line,Bus,23,Age,Age,65 or over,0.072611352165058,11985
Line,Bus,23,Age,Age,Under 18,0.0447179668821394,11260
Line,Bus,23,Gender,Gender,Man,0.30341081129219,12131
Line,Bus,23,Gender,Gender,Other,0.0,12425
Line,Bus,23,Gender,Gender,Prefer not to say,0.0112209457654288,12572
Line,Bus,23,Gender,Gender,Woman,0.685457298067504,12278
Line,Bus,23,Ability to understand English,Ability to understand English,Always,0.988651715752499,12721
Line,Bus,23,Ability to understand English,Ability to understand English,Never,0.0,13183
Line,Bus,23,Ability to understand English,Ability to understand English,Often,0.0113482842475007,12875
Line,Bus,23,Ability to understand English,Ability to understand English,Prefer not to say,0.0,13337
Line,Bus,23,Ability to understand English,Ability to understand English,Sometimes,0.0,13029
Line,Bus,28,Trip purpose,Trip purpose,Home-based other,0.117082352941176,435
Line,Bus,28,Trip purpose,Trip purpose,Home-based school,0.1712,153
Line,Bus,28,Trip purpose,Trip purpose,Home-based social activity,0.0360470588235294,294
Line,Bus,28,Trip purpose,Trip purpose,Home-based work,0.621647058823529,12
Line,Bus,28,Trip purpose,Trip purpose,Non-home-based,0.0541176470588235,576
Line,Bus,28,Trip frequency,Trip frequency,1-2 days a week,0.055996656916005,1156
Line,Bus,28,Trip frequency,Trip frequency,1-3 days a month,0.0479732553280401,1302
Line,Bus,28,Trip frequency,Trip frequency,3-4 days a week,0.13597994149603,1010
Line,Bus,28,Trip frequency,Trip frequency,5 days a week,0.520016715419975,864
Line,Bus,28,Trip frequency,Trip frequency,6-7 days a week,0.22398662766402,718
Line,Bus,28,Trip frequency,Trip frequency,Less than once a month,0.0159632260760552,1448
Line,Bus,28,Fare,Fare,1-day or 7-day LinkPass,0.137079787682197,1891
Line,Bus,28,Fare,Fare,Monthly pass,0.661302552868818,1595
Line,Bus,28,Fare,Fare,Other,0.02418063863847,2039
Line,Bus,28,Fare,Fare,Pay-per-ride,0.177437020810515,1743
Line,Bus,28,Monthly pass type,Monthly pass type,Commuter rail or ferry,0.0365651675372659,2631
Line,Bus,28,Monthly pass type,Monthly pass type,LinkPass or Express Bus,0.487832844948401,2483
Line,Bus,28,Monthly pass type,Monthly pass type,Local Bus,0.134157217479934,2335
Line,Bus,28,Monthly pass type,Monthly pass type,Reduced-fare pass,0.341444770034399,2187
Line,Bus,28,Pay-per-ride type,Pay-per-ride type,CharlieCard (plastic),0.818138651471985,3223
Line,Bus,28,Pay-per-ride type,Pay-per-ride type,CharlieTicket (paper),0.0455840455840456,3371
Line,Bus,28,Pay-per-ride type,Pay-per-ride type,Full cash fare on board,0.0,2779
Line,Bus,28,Pay-per-ride type,Pay-per-ride type,Reduced fare,0.13627730294397,2927
Line,Bus,28,Pay-per-ride type,Pay-per-ride type,mTicket (single/multi-ride),0.0,3075
Line,Bus,28,Access to first MBTA service,Access to first MBTA service,Carpooled,0.0,3825
Line,Bus,28,Access to first MBTA service,Access to first MBTA service,Dropped off by other vehicle,0.0222875715833462,4129
Line,Bus,28,Access to first MBTA service,Access to first MBTA service,Dropped off by personal vehicle,0.00742919052778208,3977
Line,Bus,28,Access to first MBTA service,Access to first MBTA service,Drove alone,0.00742919052778208,3673
Line,Bus,28,Access to first MBTA service,Access to first MBTA service,Walked or bicycled,0.963008822163752,3521
Line,Bus,28,Previous transit mode,Previous transit mode,Bus or Silver Line,0.635558703736497,4282
Line,Bus,28,Previous transit mode,Previous transit mode,Commuter rail or ferry,0.00850008854258899,4596
Line,Bus,28,Previous transit mode,Previous transit mode,Rail rapid transit,0.355941207720914,4439
Line,Bus,28,Use alternative modes,Use alternative modes,No,0.336016441171433,4884
Line,Bus,28,Use alternative modes,Use alternative modes,Yes,0.663897927727351,4748
Line,Bus,28,Alternative modes,Alternative modes,Bicycle,0.0374820425754212,5156
Line,Bus,28,Alternative modes,Alternative modes,Drive alone,0.0875016324931435,5292
Line,Bus,28,Alternative modes,Alternative modes,Drive or ride in a carpool,0.225022854904009,5428
Line,Bus,28,Alternative modes,Alternative modes,Other,0.0125375473423012,5972
Line,Bus,28,Alternative modes,Alternative modes,Take a different MBTA service,0.51247224761656,5836
Line,Bus,28,Alternative modes,Alternative modes,Take a private shuttle or other transit,0.0500195899177223,5700
Line,Bus,28,Alternative modes,Alternative modes,Take a taxi or use a rideshare company,0.199947760219407,5564
Line,Bus,28,Alternative modes,Alternative modes,Walk,0.299986940054852,5020
Line,Bus,28,Usable household vehicles,Usable household vehicles,0,0.53597994149603,6109
Line,Bus,28,Usable household vehicles,Usable household vehicles,1,0.344003343083995,6256
Line,Bus,28,Usable household vehicles,Usable household vehicles,2,0.0960300877559549,6403
Line,Bus,28,Usable household vehicles,Usable household vehicles,3 or more,0.0239866276640201,6550
Line,Bus,28,Vehicles per capita,Vehicles per capita,0.01-0.49,0.234258823529412,6842
Line,Bus,28,Vehicles per capita,Vehicles per capita,0.50-0.99,0.153129411764706,6988
Line,Bus,28,Vehicles per capita,Vehicles per capita,1.00-1.49,0.0720941176470588,7134
Line,Bus,28,Vehicles per capita,Vehicles per capita,1.50-1.99,0.0,7280
Line,Bus,28,Vehicles per capita,Vehicles per capita,2 or more,0.0,7426
Line,Bus,28,Vehicles per capita,Vehicles per capita,None,0.540517647058824,6696
Line,Bus,28,Valid driver's license,Valid driver's license,No,0.446295976515282,7718
Line,Bus,28,Valid driver's license,Valid driver's license,Yes,0.553704023484718,7573
Line,Bus,28,Household income,Household income,"$108,500 to $151,999",0.0333449416681177,8752
Line,Bus,28,Household income,Household income,"$14,500 to $28,999",0.133292704161588,8012
Line,Bus,28,Household income,Household income,"$152,000 or more",0.0,8900
Line,Bus,28,Household income,Household income,"$29,000 to $43,499",0.216698589587324,8160
Line,Bus,28,Household income,Household income,"$43,500 to $57,999",0.125021765627721,8308
